==============================================================================
ReFS Parent-Child Table
==============================================================================
  Image:            win11refstestmftecmd.raw
  Partition start:  0x1000000
  Cluster size:     0x1000
  ReFS version:     3.14
  CPC:              0x4000 (shift=15)
  PC Table root:    [0x13408, 0x13409, 0x1340a, 0x1340b]
  PC Table phys:    [0x3408, 0x3409, 0x340a, 0x340b]
  Page signature:   MSB+

------------------------------------------------------------------------------
Parent-Child Relationships
------------------------------------------------------------------------------
  Total entries:      238
  Unique parents:     111
  Unique children:    238
  Unique OIDs:        239
  Tree roots:         0x600

  Parent         → Child            Parent Name               → Child Name
    Val parsed:  [0, 0x80b, 0, 0x80d]
    Key == Value: True
  Row 155:
    Key (hex):   00000000000000000b0800000000000000000000000000001108000000000000
    Value (hex): 00000000000000000b0800000000000000000000000000001108000000000000
    Key parsed:  [0, 0x80b, 0, 0x811]
    Val parsed:  [0, 0x80b, 0, 0x811]
    Key == Value: True
  Row 156:
    Key (hex):   00000000000000000c0800000000000000000000000000001508000000000000
    Value (hex): 00000000000000000c0800000000000000000000000000001508000000000000
    Key parsed:  [0, 0x80c, 0, 0x815]
    Val parsed:  [0, 0x80c, 0, 0x815]
    Key == Value: True
  Row 157:
    Key (hex):   0000000000000000100800000000000000000000000000001308000000000000
    Value (hex): 0000000000000000100800000000000000000000000000001308000000000000
    Key parsed:  [0, 0x810, 0, 0x813]
    Val parsed:  [0, 0x810, 0, 0x813]
    Key == Value: True
  Row 158:
    Key (hex):   0000000000000000180800000000000000000000000000001d08000000000000
    Value (hex): 0000000000000000180800000000000000000000000000001d08000000000000
    Key parsed:  [0, 0x818, 0, 0x81d]
    Val parsed:  [0, 0x818, 0, 0x81d]
    Key == Value: True
  Row 159:
    Key (hex):   0000000000000000180800000000000000000000000000002208000000000000
    Value (hex): 0000000000000000180800000000000000000000000000002208000000000000
    Key parsed:  [0, 0x818, 0, 0x822]
    Val parsed:  [0, 0x818, 0, 0x822]
    Key == Value: True
  Row 160:
    Key (hex):   0000000000000000180800000000000000000000000000003108000000000000
    Value (hex): 0000000000000000180800000000000000000000000000003108000000000000
    Key parsed:  [0, 0x818, 0, 0x831]
    Val parsed:  [0, 0x818, 0, 0x831]
    Key == Value: True
  Row 161:
    Key (hex):   0000000000000000180800000000000000000000000000004108000000000000
    Value (hex): 0000000000000000180800000000000000000000000000004108000000000000
    Key parsed:  [0, 0x818, 0, 0x841]
    Val parsed:  [0, 0x818, 0, 0x841]
    Key == Value: True
  Row 162:
    Key (hex):   0000000000000000180800000000000000000000000000006108000000000000
    Value (hex): 0000000000000000180800000000000000000000000000006108000000000000
    Key parsed:  [0, 0x818, 0, 0x861]
    Val parsed:  [0, 0x818, 0, 0x861]
    Key == Value: True
  Row 163:
    Key (hex):   0000000000000000180800000000000000000000000000007208000000000000
    Value (hex): 0000000000000000180800000000000000000000000000007208000000000000
    Key parsed:  [0, 0x818, 0, 0x872]
    Val parsed:  [0, 0x818, 0, 0x872]
    Key == Value: True
  Row 164:
    Key (hex):   0000000000000000180800000000000000000000000000008408000000000000
    Value (hex): 0000000000000000180800000000000000000000000000008408000000000000
    Key parsed:  [0, 0x818, 0, 0x884]
    Val parsed:  [0, 0x818, 0, 0x884]
    Key == Value: True
  Row 165:
    Key (hex):   0000000000000000190800000000000000000000000000001f08000000000000
    Value (hex): 0000000000000000190800000000000000000000000000001f08000000000000
    Key parsed:  [0, 0x819, 0, 0x81f]
    Val parsed:  [0, 0x819, 0, 0x81f]
    Key == Value: True
  Row 166:
    Key (hex):   0000000000000000190800000000000000000000000000002d08000000000000
    Value (hex): 0000000000000000190800000000000000000000000000002d08000000000000
    Key parsed:  [0, 0x819, 0, 0x82d]
    Val parsed:  [0, 0x819, 0, 0x82d]
    Key == Value: True
  Row 167:
    Key (hex):   0000000000000000190800000000000000000000000000003508000000000000
    Value (hex): 0000000000000000190800000000000000000000000000003508000000000000
    Key parsed:  [0, 0x819, 0, 0x835]
    Val parsed:  [0, 0x819, 0, 0x835]
    Key == Value: True
  Row 168:
    Key (hex):   0000000000000000190800000000000000000000000000005308000000000000
    Value (hex): 0000000000000000190800000000000000000000000000005308000000000000
    Key parsed:  [0, 0x819, 0, 0x853]
    Val parsed:  [0, 0x819, 0, 0x853]
    Key == Value: True
  Row 169:
    Key (hex):   00000000000000001a0800000000000000000000000000002f08000000000000
    Value (hex): 00000000000000001a0800000000000000000000000000002f08000000000000
    Key parsed:  [0, 0x81a, 0, 0x82f]
    Val parsed:  [0, 0x81a, 0, 0x82f]
    Key == Value: True
  Row 170:
    Key (hex):   00000000000000001a0800000000000000000000000000004808000000000000
    Value (hex): 00000000000000001a0800000000000000000000000000004808000000000000
    Key parsed:  [0, 0x81a, 0, 0x848]
    Val parsed:  [0, 0x81a, 0, 0x848]
    Key == Value: True
  Row 171:
    Key (hex):   00000000000000001a0800000000000000000000000000005508000000000000
    Value (hex): 00000000000000001a0800000000000000000000000000005508000000000000
    Key parsed:  [0, 0x81a, 0, 0x855]
    Val parsed:  [0, 0x81a, 0, 0x855]
    Key == Value: True
  Row 172:
    Key (hex):   00000000000000001a0800000000000000000000000000007408000000000000
    Value (hex): 00000000000000001a0800000000000000000000000000007408000000000000
    Key parsed:  [0, 0x81a, 0, 0x874]
    Val parsed:  [0, 0x81a, 0, 0x874]
    Key == Value: True
  Row 173:
    Key (hex):   00000000000000001a0800000000000000000000000000008308000000000000
    Value (hex): 00000000000000001a0800000000000000000000000000008308000000000000
    Key parsed:  [0, 0x81a, 0, 0x883]
    Val parsed:  [0, 0x81a, 0, 0x883]
    Key == Value: True
  Row 174:
    Key (hex):   00000000000000001b0800000000000000000000000000001c08000000000000
    Value (hex): 00000000000000001b0800000000000000000000000000001c08000000000000
    Key parsed:  [0, 0x81b, 0, 0x81c]
    Val parsed:  [0, 0x81b, 0, 0x81c]
    Key == Value: True
  Row 175:
    Key (hex):   00000000000000001b0800000000000000000000000000002a08000000000000
    Value (hex): 00000000000000001b0800000000000000000000000000002a08000000000000
    Key parsed:  [0, 0x81b, 0, 0x82a]
    Val parsed:  [0, 0x81b, 0, 0x82a]
    Key == Value: True
  Row 176:
    Key (hex):   00000000000000001c0800000000000000000000000000003a08000000000000
    Value (hex): 00000000000000001c0800000000000000000000000000003a08000000000000
    Key parsed:  [0, 0x81c, 0, 0x83a]
    Val parsed:  [0, 0x81c, 0, 0x83a]
    Key == Value: True
  Row 177:
    Key (hex):   00000000000000001c0800000000000000000000000000006408000000000000
    Value (hex): 00000000000000001c0800000000000000000000000000006408000000000000
    Key parsed:  [0, 0x81c, 0, 0x864]
    Val parsed:  [0, 0x81c, 0, 0x864]
    Key == Value: True
  Row 178:
    Key (hex):   00000000000000001d0800000000000000000000000000001a08000000000000
    Value (hex): 00000000000000001d0800000000000000000000000000001a08000000000000
    Key parsed:  [0, 0x81d, 0, 0x81a]
    Val parsed:  [0, 0x81d, 0, 0x81a]
    Key == Value: True
  Row 179:
    Key (hex):   00000000000000001d0800000000000000000000000000001b08000000000000
    Value (hex): 00000000000000001d0800000000000000000000000000001b08000000000000
    Key parsed:  [0, 0x81d, 0, 0x81b]
    Val parsed:  [0, 0x81d, 0, 0x81b]
    Key == Value: True
  Row 180:
    Key (hex):   00000000000000001e0800000000000000000000000000004308000000000000
    Value (hex): 00000000000000001e0800000000000000000000000000004308000000000000
    Key parsed:  [0, 0x81e, 0, 0x843]
    Val parsed:  [0, 0x81e, 0, 0x843]
    Key == Value: True
  Row 181:
    Key (hex):   00000000000000001e0800000000000000000000000000006808000000000000
    Value (hex): 00000000000000001e0800000000000000000000000000006808000000000000
    Key parsed:  [0, 0x81e, 0, 0x868]
    Val parsed:  [0, 0x81e, 0, 0x868]
    Key == Value: True
  Row 182:
    Key (hex):   00000000000000001f0800000000000000000000000000005608000000000000
    Value (hex): 00000000000000001f0800000000000000000000000000005608000000000000
    Key parsed:  [0, 0x81f, 0, 0x856]
    Val parsed:  [0, 0x81f, 0, 0x856]
    Key == Value: True
  Row 183:
    Key (hex):   00000000000000001f0800000000000000000000000000006908000000000000
    Value (hex): 00000000000000001f0800000000000000000000000000006908000000000000
    Key parsed:  [0, 0x81f, 0, 0x869]
    Val parsed:  [0, 0x81f, 0, 0x869]
    Key == Value: True
  Row 184:
    Key (hex):   0000000000000000200800000000000000000000000000001908000000000000
    Value (hex): 0000000000000000200800000000000000000000000000001908000000000000
    Key parsed:  [0, 0x820, 0, 0x819]
    Val parsed:  [0, 0x820, 0, 0x819]
    Key == Value: True
  Row 185:
    Key (hex):   0000000000000000200800000000000000000000000000002408000000000000
    Value (hex): 0000000000000000200800000000000000000000000000002408000000000000
    Key parsed:  [0, 0x820, 0, 0x824]
    Val parsed:  [0, 0x820, 0, 0x824]
    Key == Value: True
  Row 186:
    Key (hex):   0000000000000000200800000000000000000000000000006f08000000000000
    Value (hex): 0000000000000000200800000000000000000000000000006f08000000000000
    Key parsed:  [0, 0x820, 0, 0x86f]
    Val parsed:  [0, 0x820, 0, 0x86f]
    Key == Value: True
  Row 187:
    Key (hex):   0000000000000000200800000000000000000000000000008008000000000000
    Value (hex): 0000000000000000200800000000000000000000000000008008000000000000
    Key parsed:  [0, 0x820, 0, 0x880]
    Val parsed:  [0, 0x820, 0, 0x880]
    Key == Value: True
  Row 188:
    Key (hex):   0000000000000000200800000000000000000000000000008208000000000000
    Value (hex): 0000000000000000200800000000000000000000000000008208000000000000
    Key parsed:  [0, 0x820, 0, 0x882]
    Val parsed:  [0, 0x820, 0, 0x882]
    Key == Value: True
  Row 189:
    Key (hex):   0000000000000000210800000000000000000000000000004708000000000000
    Value (hex): 0000000000000000210800000000000000000000000000004708000000000000
    Key parsed:  [0, 0x821, 0, 0x847]
    Val parsed:  [0, 0x821, 0, 0x847]
    Key == Value: True
  Row 190:
    Key (hex):   0000000000000000220800000000000000000000000000008608000000000000
    Value (hex): 0000000000000000220800000000000000000000000000008608000000000000
    Key parsed:  [0, 0x822, 0, 0x886]
    Val parsed:  [0, 0x822, 0, 0x886]
    Key == Value: True
  Row 191:
    Key (hex):   0000000000000000240800000000000000000000000000004608000000000000
    Value (hex): 0000000000000000240800000000000000000000000000004608000000000000
    Key parsed:  [0, 0x824, 0, 0x846]
    Val parsed:  [0, 0x824, 0, 0x846]
    Key == Value: True
  Row 192:
    Key (hex):   0000000000000000240800000000000000000000000000004f08000000000000
    Value (hex): 0000000000000000240800000000000000000000000000004f08000000000000
    Key parsed:  [0, 0x824, 0, 0x84f]
    Val parsed:  [0, 0x824, 0, 0x84f]
    Key == Value: True
  Row 193:
    Key (hex):   0000000000000000260800000000000000000000000000002808000000000000
    Value (hex): 0000000000000000260800000000000000000000000000002808000000000000
    Key parsed:  [0, 0x826, 0, 0x828]
    Val parsed:  [0, 0x826, 0, 0x828]
    Key == Value: True
  Row 194:
    Key (hex):   0000000000000000290800000000000000000000000000003608000000000000
    Value (hex): 0000000000000000290800000000000000000000000000003608000000000000
    Key parsed:  [0, 0x829, 0, 0x836]
    Val parsed:  [0, 0x829, 0, 0x836]
    Key == Value: True
  Row 195:
    Key (hex):   00000000000000002a0800000000000000000000000000002108000000000000
    Value (hex): 00000000000000002a0800000000000000000000000000002108000000000000
    Key parsed:  [0, 0x82a, 0, 0x821]
    Val parsed:  [0, 0x82a, 0, 0x821]
    Key == Value: True
  Row 196:
    Key (hex):   00000000000000002a0800000000000000000000000000003808000000000000
    Value (hex): 00000000000000002a0800000000000000000000000000003808000000000000
    Key parsed:  [0, 0x82a, 0, 0x838]
    Val parsed:  [0, 0x82a, 0, 0x838]
    Key == Value: True
  Row 197:
    Key (hex):   00000000000000002a0800000000000000000000000000005c08000000000000
    Value (hex): 00000000000000002a0800000000000000000000000000005c08000000000000
    Key parsed:  [0, 0x82a, 0, 0x85c]
    Val parsed:  [0, 0x82a, 0, 0x85c]
    Key == Value: True
  Row 198:
    Key (hex):   00000000000000002d0800000000000000000000000000003208000000000000
    Value (hex): 00000000000000002d0800000000000000000000000000003208000000000000
    Key parsed:  [0, 0x82d, 0, 0x832]
    Val parsed:  [0, 0x82d, 0, 0x832]
    Key == Value: True
  Row 199:
    Key (hex):   00000000000000002d0800000000000000000000000000003c08000000000000
    Value (hex): 00000000000000002d0800000000000000000000000000003c08000000000000
    Key parsed:  [0, 0x82d, 0, 0x83c]
    Val parsed:  [0, 0x82d, 0, 0x83c]
    Key == Value: True
  Row 200:
    Key (hex):   00000000000000002d0800000000000000000000000000007708000000000000
    Value (hex): 00000000000000002d0800000000000000000000000000007708000000000000
    Key parsed:  [0, 0x82d, 0, 0x877]
    Val parsed:  [0, 0x82d, 0, 0x877]
    Key == Value: True
  Row 201:
    Key (hex):   00000000000000002f0800000000000000000000000000002608000000000000
    Value (hex): 00000000000000002f0800000000000000000000000000002608000000000000
    Key parsed:  [0, 0x82f, 0, 0x826]
    Val parsed:  [0, 0x82f, 0, 0x826]
    Key == Value: True
  Row 202:
    Key (hex):   0000000000000000320800000000000000000000000000004a08000000000000
    Value (hex): 0000000000000000320800000000000000000000000000004a08000000000000
    Key parsed:  [0, 0x832, 0, 0x84a]
    Val parsed:  [0, 0x832, 0, 0x84a]
    Key == Value: True
  Row 203:
    Key (hex):   0000000000000000320800000000000000000000000000005708000000000000
    Value (hex): 0000000000000000320800000000000000000000000000005708000000000000
    Key parsed:  [0, 0x832, 0, 0x857]
    Val parsed:  [0, 0x832, 0, 0x857]
    Key == Value: True
  Row 204:
    Key (hex):   0000000000000000320800000000000000000000000000006e08000000000000
    Value (hex): 0000000000000000320800000000000000000000000000006e08000000000000
    Key parsed:  [0, 0x832, 0, 0x86e]
    Val parsed:  [0, 0x832, 0, 0x86e]
    Key == Value: True
  Row 205:
    Key (hex):   0000000000000000350800000000000000000000000000001e08000000000000
    Value (hex): 0000000000000000350800000000000000000000000000001e08000000000000
    Key parsed:  [0, 0x835, 0, 0x81e]
    Val parsed:  [0, 0x835, 0, 0x81e]
    Key == Value: True
  Row 206:
    Key (hex):   0000000000000000360800000000000000000000000000004008000000000000
    Value (hex): 0000000000000000360800000000000000000000000000004008000000000000
    Key parsed:  [0, 0x836, 0, 0x840]
    Val parsed:  [0, 0x836, 0, 0x840]
    Key == Value: True
  Row 207:
    Key (hex):   00000000000000003a0800000000000000000000000000005f08000000000000
    Value (hex): 00000000000000003a0800000000000000000000000000005f08000000000000
    Key parsed:  [0, 0x83a, 0, 0x85f]
    Val parsed:  [0, 0x83a, 0, 0x85f]
    Key == Value: True
  Row 208:
    Key (hex):   00000000000000003c0800000000000000000000000000006008000000000000
    Value (hex): 00000000000000003c0800000000000000000000000000006008000000000000
    Key parsed:  [0, 0x83c, 0, 0x860]
    Val parsed:  [0, 0x83c, 0, 0x860]
    Key == Value: True
  Row 209:
    Key (hex):   00000000000000003c0800000000000000000000000000006c08000000000000
    Value (hex): 00000000000000003c0800000000000000000000000000006c08000000000000
    Key parsed:  [0, 0x83c, 0, 0x86c]
    Val parsed:  [0, 0x83c, 0, 0x86c]
    Key == Value: True
  Row 210:
    Key (hex):   0000000000000000410800000000000000000000000000004c08000000000000
    Value (hex): 0000000000000000410800000000000000000000000000004c08000000000000
    Key parsed:  [0, 0x841, 0, 0x84c]
    Val parsed:  [0, 0x841, 0, 0x84c]
    Key == Value: True
  Row 211:
    Key (hex):   0000000000000000410800000000000000000000000000006208000000000000
    Value (hex): 0000000000000000410800000000000000000000000000006208000000000000
    Key parsed:  [0, 0x841, 0, 0x862]
    Val parsed:  [0, 0x841, 0, 0x862]
    Key == Value: True
  Row 212:
    Key (hex):   0000000000000000410800000000000000000000000000006b08000000000000
    Value (hex): 0000000000000000410800000000000000000000000000006b08000000000000
    Key parsed:  [0, 0x841, 0, 0x86b]
    Val parsed:  [0, 0x841, 0, 0x86b]
    Key == Value: True
  Row 213:
    Key (hex):   0000000000000000460800000000000000000000000000005908000000000000
    Value (hex): 0000000000000000460800000000000000000000000000005908000000000000
    Key parsed:  [0, 0x846, 0, 0x859]
    Val parsed:  [0, 0x846, 0, 0x859]
    Key == Value: True
  Row 214:
    Key (hex):   0000000000000000460800000000000000000000000000005e08000000000000
    Value (hex): 0000000000000000460800000000000000000000000000005e08000000000000
    Key parsed:  [0, 0x846, 0, 0x85e]
    Val parsed:  [0, 0x846, 0, 0x85e]
    Key == Value: True
  Row 215:
    Key (hex):   0000000000000000480800000000000000000000000000007f08000000000000
    Value (hex): 0000000000000000480800000000000000000000000000007f08000000000000
    Key parsed:  [0, 0x848, 0, 0x87f]
    Val parsed:  [0, 0x848, 0, 0x87f]
    Key == Value: True
  Row 216:
    Key (hex):   00000000000000004a0800000000000000000000000000003008000000000000
    Value (hex): 00000000000000004a0800000000000000000000000000003008000000000000
    Key parsed:  [0, 0x84a, 0, 0x830]
    Val parsed:  [0, 0x84a, 0, 0x830]
    Key == Value: True
  Row 217:
    Key (hex):   00000000000000004a0800000000000000000000000000005108000000000000
    Value (hex): 00000000000000004a0800000000000000000000000000005108000000000000
    Key parsed:  [0, 0x84a, 0, 0x851]
    Val parsed:  [0, 0x84a, 0, 0x851]
    Key == Value: True
  Row 218:
    Key (hex):   00000000000000004c0800000000000000000000000000002008000000000000
    Value (hex): 00000000000000004c0800000000000000000000000000002008000000000000
    Key parsed:  [0, 0x84c, 0, 0x820]
    Val parsed:  [0, 0x84c, 0, 0x820]
    Key == Value: True
  Row 219:
    Key (hex):   0000000000000000550800000000000000000000000000006a08000000000000
    Value (hex): 0000000000000000550800000000000000000000000000006a08000000000000
    Key parsed:  [0, 0x855, 0, 0x86a]
    Val parsed:  [0, 0x855, 0, 0x86a]
    Key == Value: True
  Row 220:
    Key (hex):   0000000000000000550800000000000000000000000000007e08000000000000
    Value (hex): 0000000000000000550800000000000000000000000000007e08000000000000
    Key parsed:  [0, 0x855, 0, 0x87e]
    Val parsed:  [0, 0x855, 0, 0x87e]
    Key == Value: True
  Row 221:
    Key (hex):   0000000000000000560800000000000000000000000000002908000000000000
    Value (hex): 0000000000000000560800000000000000000000000000002908000000000000
    Key parsed:  [0, 0x856, 0, 0x829]
    Val parsed:  [0, 0x856, 0, 0x829]
    Key == Value: True
  Row 222:
    Key (hex):   0000000000000000560800000000000000000000000000006608000000000000
    Value (hex): 0000000000000000560800000000000000000000000000006608000000000000
    Key parsed:  [0, 0x856, 0, 0x866]
    Val parsed:  [0, 0x856, 0, 0x866]
    Key == Value: True
  Row 223:
    Key (hex):   0000000000000000560800000000000000000000000000006d08000000000000
    Value (hex): 0000000000000000560800000000000000000000000000006d08000000000000
    Key parsed:  [0, 0x856, 0, 0x86d]
    Val parsed:  [0, 0x856, 0, 0x86d]
    Key == Value: True
  Row 224:
    Key (hex):   0000000000000000610800000000000000000000000000006308000000000000
    Value (hex): 0000000000000000610800000000000000000000000000006308000000000000
    Key parsed:  [0, 0x861, 0, 0x863]
    Val parsed:  [0, 0x861, 0, 0x863]
    Key == Value: True
  Row 225:
    Key (hex):   0000000000000000610800000000000000000000000000006508000000000000
    Value (hex): 0000000000000000610800000000000000000000000000006508000000000000
    Key parsed:  [0, 0x861, 0, 0x865]
    Val parsed:  [0, 0x861, 0, 0x865]
    Key == Value: True
  Row 226:
    Key (hex):   0000000000000000620800000000000000000000000000007308000000000000
    Value (hex): 0000000000000000620800000000000000000000000000007308000000000000
    Key parsed:  [0, 0x862, 0, 0x873]
    Val parsed:  [0, 0x862, 0, 0x873]
    Key == Value: True
  Row 227:
    Key (hex):   0000000000000000630800000000000000000000000000007008000000000000
    Value (hex): 0000000000000000630800000000000000000000000000007008000000000000
    Key parsed:  [0, 0x863, 0, 0x870]
    Val parsed:  [0, 0x863, 0, 0x870]
    Key == Value: True
  Row 228:
    Key (hex):   0000000000000000650800000000000000000000000000007a08000000000000
    Value (hex): 0000000000000000650800000000000000000000000000007a08000000000000
    Key parsed:  [0, 0x865, 0, 0x87a]
    Val parsed:  [0, 0x865, 0, 0x87a]
    Key == Value: True
  Row 229:
    Key (hex):   0000000000000000690800000000000000000000000000007108000000000000
    Value (hex): 0000000000000000690800000000000000000000000000007108000000000000
    Key parsed:  [0, 0x869, 0, 0x871]
    Val parsed:  [0, 0x869, 0, 0x871]
    Key == Value: True
  Row 230:
    Key (hex):   00000000000000006b0800000000000000000000000000007c08000000000000
    Value (hex): 00000000000000006b0800000000000000000000000000007c08000000000000
    Key parsed:  [0, 0x86b, 0, 0x87c]
    Val parsed:  [0, 0x86b, 0, 0x87c]
    Key == Value: True
  Row 231:
    Key (hex):   0000000000000000700800000000000000000000000000007d08000000000000
    Value (hex): 0000000000000000700800000000000000000000000000007d08000000000000
    Key parsed:  [0, 0x870, 0, 0x87d]
    Val parsed:  [0, 0x870, 0, 0x87d]
    Key == Value: True
  Row 232:
    Key (hex):   0000000000000000720800000000000000000000000000007908000000000000
    Value (hex): 0000000000000000720800000000000000000000000000007908000000000000
    Key parsed:  [0, 0x872, 0, 0x879]
    Val parsed:  [0, 0x872, 0, 0x879]
    Key == Value: True
  Row 233:
    Key (hex):   0000000000000000730800000000000000000000000000007508000000000000
    Value (hex): 0000000000000000730800000000000000000000000000007508000000000000
    Key parsed:  [0, 0x873, 0, 0x875]
    Val parsed:  [0, 0x873, 0, 0x875]
    Key == Value: True
  Row 234:
    Key (hex):   0000000000000000730800000000000000000000000000008108000000000000
    Value (hex): 0000000000000000730800000000000000000000000000008108000000000000
    Key parsed:  [0, 0x873, 0, 0x881]
    Val parsed:  [0, 0x873, 0, 0x881]
    Key == Value: True
  Row 235:
    Key (hex):   0000000000000000790800000000000000000000000000007b08000000000000
    Value (hex): 0000000000000000790800000000000000000000000000007b08000000000000
    Key parsed:  [0, 0x879, 0, 0x87b]
    Val parsed:  [0, 0x879, 0, 0x87b]
    Key == Value: True
  Row 236:
    Key (hex):   00000000000000007b0800000000000000000000000000008708000000000000
    Value (hex): 00000000000000007b0800000000000000000000000000008708000000000000
    Key parsed:  [0, 0x87b, 0, 0x887]
    Val parsed:  [0, 0x87b, 0, 0x887]
    Key == Value: True
  Row 237:
    Key (hex):   0000000000000000840800000000000000000000000000008508000000000000
    Value (hex): 0000000000000000840800000000000000000000000000008508000000000000
    Key parsed:  [0, 0x884, 0, 0x885]
    Val parsed:  [0, 0x884, 0, 0x885]
    Key == Value: True
