==============================================================================
ReFS Directory Tree
==============================================================================
  Image:           win11refs2tspecials.raw
  ReFS version:    3.14
  Cluster size:    0x1000
  Objects:         230
  Start OID:       0x600
  Start name:      Root Directory

  Total entries:   1550 (217 directories, 1333 files, 109 ADS)

  Type  OID          Attrs            Size Modified             Path
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:37:43  testspecials2/dir_kilo_616914/symlink_victor_657489.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:08  testspecials2/dir_kilo_616914/symlink_yankee_365679.lnk
  FILE  (non-res)    Archive        495389 2026-05-16 16:38:13  testspecials2/dir_kilo_616914/tango_draft_683595.bak
  FILE  (non-res)    Archive        423166 2026-05-16 16:38:00  testspecials2/dir_kilo_616914/tango_log_555645.json
  FILE  (non-res)    Archive        227474 2026-05-16 16:38:31  testspecials2/dir_kilo_616914/uniform_sierra_103233.md
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:46  testspecials2/dir_kilo_616914/victor_foxtrot_346767.lnk
  FILE  (non-res)    Archive        408980 2026-05-16 16:39:10  testspecials2/dir_kilo_616914/yankee_india_996670.tmp
   ADS                                  47                      testspecials2/dir_kilo_616914/yankee_india_996670.tmp:hidden_7649
  DIR   0x776        Directory             2026-05-16 16:40:37  testspecials2/dir_log_298284
  FILE  (non-res)    Archive        230976 2026-05-16 16:38:02  testspecials2/dir_log_298284/archive_sierra_385249.dat
   ADS                                  47                      testspecials2/dir_log_298284/archive_sierra_385249.dat:hidden_8099
   ADS                                  47                      testspecials2/dir_log_298284/archive_sierra_385249.dat:hidden_5657
  FILE  (non-res)    Archive        380292 2026-05-16 16:38:41  testspecials2/dir_log_298284/cache_alpha_884840.txt
  FILE  (non-res)    Archive        244308 2026-05-16 16:39:45  testspecials2/dir_log_298284/cache_victor_115152.csv
  FILE  (non-res)    Archive        126206 2026-05-16 16:37:46  testspecials2/dir_log_298284/data_report_421046.csv
  DIR   0x78f        Directory             2026-05-16 16:40:45  testspecials2/dir_log_298284/dir_draft_685915
  FILE  (non-res)    Archive        276184 2026-05-16 16:38:39  testspecials2/dir_log_298284/dir_draft_685915/config_delta_582464.csv
  DIR   0x7b6        Directory             2026-05-16 16:40:12  testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718
  FILE  (non-res)    Archive        214597 2026-05-16 16:39:26  testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718/data_sierra_996116.xml
  FILE  (non-res)    Archive        294259 2026-05-16 16:39:07  testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718/echo_config_583545.csv
  FILE  (non-res)    Archive        481353 2026-05-16 16:37:48  testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718/hardlink_whiskey_912848.tmp
  FILE  (non-res)    Archive          3341 2026-05-16 16:39:00  testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718/index_november_943856.log
   ADS                                  47                      testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718/index_november_943856.log:hidden_2710
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:59  testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718/symlink_audit_299378.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:48  testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718/symlink_data_565527.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:45  testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718/symlink_temp_672806.lnk
  FILE  (non-res)    Archive         54692 2026-05-16 16:40:12  testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718/victor_echo_485084.json
  DIR   0x7c1        Directory             2026-05-16 16:40:01  testspecials2/dir_log_298284/dir_draft_685915/dir_gamma_618415
  DIR   0x7d2        Directory             2026-05-16 16:39:53  testspecials2/dir_log_298284/dir_draft_685915/dir_gamma_618415/dir_beta_292971
  DIR   0x7ce        Directory             2026-05-16 16:39:42  testspecials2/dir_log_298284/dir_draft_685915/dir_gamma_618415/dir_report_792410
  DIR   0x7c2        Directory             2026-05-16 16:39:01  testspecials2/dir_log_298284/dir_draft_685915/dir_gamma_618415/dir_sierra_573793
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:40:01  testspecials2/dir_log_298284/dir_draft_685915/dir_gamma_618415/symlink_alpha_450892.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:53  testspecials2/dir_log_298284/dir_draft_685915/dir_gamma_618415/whiskey_uniform_217140.lnk
  DIR   0x794        Directory             2026-05-16 16:40:41  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382
  FILE  (non-res)    Archive        216348 2026-05-16 16:37:55  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/delta_yankee_372361.csv
  DIR   0x7ae        Directory             2026-05-16 16:38:27  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/dir_draft_891408
  DIR   0x79f        Directory             2026-05-16 16:38:04  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/dir_zulu_244873
  FILE  (non-res)    Archive        143356 2026-05-16 16:38:57  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/foxtrot_beta_835980.bin
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:48  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/hardlink_audit_769019.lnk
  FILE  (non-res)    Archive        343899 2026-05-16 16:39:22  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/hardlink_record_651864.txt
  FILE  (non-res)    Archive         44306 2026-05-16 16:38:05  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/hardlink_victor_612301.json
  FILE  (non-res)    Archive        146627 2026-05-16 16:38:33  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/hardlink_zulu_120968.dat
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:54  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/hotel_lima_179937.lnk
  FILE  (non-res)    Archive        308051 2026-05-16 16:38:13  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/romeo_output_468862.log
   ADS                                  47                      testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/romeo_output_468862.log:hidden_6977
   ADS                                  47                      testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/romeo_output_468862.log:hidden_4578
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:27  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/symlink_backup_511464.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:09  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/symlink_draft_534958.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:22  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/symlink_quebec_304098.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:30  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/symlink_record_592997.lnk
  FILE  (non-res)    Archive        227747 2026-05-16 16:39:02  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/yankee_draft_629412.md
  FILE  (non-res)    Archive        141273 2026-05-16 16:38:51  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/zulu_draft_800822.dat
  FILE  (non-res)    Archive         88589 2026-05-16 16:40:09  testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382/zulu_tango_592986.json
  DIR   0x7b0        Directory             2026-05-16 16:40:18  testspecials2/dir_log_298284/dir_draft_685915/dir_report_598294
  DIR   0x7b2        Directory             2026-05-16 16:38:32  testspecials2/dir_log_298284/dir_draft_685915/dir_report_598294/dir_gamma_891442
  DIR   0x7ba        Directory             2026-05-16 16:38:45  testspecials2/dir_log_298284/dir_draft_685915/dir_report_598294/dir_output_225292
  DIR   0x7c8        Directory             2026-05-16 16:39:16  testspecials2/dir_log_298284/dir_draft_685915/dir_report_598294/dir_record_498642
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:06  testspecials2/dir_log_298284/dir_draft_685915/dir_report_598294/hardlink_sierra_394857.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:15  testspecials2/dir_log_298284/dir_draft_685915/dir_report_598294/symlink_foxtrot_698151.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:53  testspecials2/dir_log_298284/dir_draft_685915/dir_report_598294/symlink_lima_441536.lnk
  DIR   0x790        Directory             2026-05-16 16:40:11  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507
  FILE  (non-res)    Archive        251663 2026-05-16 16:39:18  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/alpha_mike_159752.md
  FILE  (non-res)    Archive        166659 2026-05-16 16:38:20  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/delta_index_239633.lnk
  FILE  (non-res)    Archive        293997 2026-05-16 16:40:48  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/hardlink_cache_491864.md
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:46  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/hardlink_echo_356927.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:59  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/hardlink_mike_333357.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:54  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/hardlink_quebec_938994.lnk
  FILE  (non-res)    Archive        293997 2026-05-16 16:40:48  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/hardlink_romeo_332955.md
  FILE  (non-res)    Archive        357207 2026-05-16 16:38:30  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/lima_index_115265.xml
  FILE  (non-res)    Archive         66303 2026-05-16 16:39:58  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/output_oscar_872421.ini
  FILE  (non-res)    Archive         44306 2026-05-16 16:38:05  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/sierra_config_567470.json
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:04  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/symlink_alpha_988639.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:25  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/symlink_foxtrot_134106.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:18  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/symlink_lima_305901.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:12  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/symlink_oscar_593768.lnk
  FILE  (non-res)    Archive        423724 2026-05-16 16:38:22  testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/yankee_gamma_992075.md
   ADS                                  47                      testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507/yankee_gamma_992075.md:hidden_6165
  FILE  (non-res)    Archive        282007 2026-05-16 16:39:50  testspecials2/dir_log_298284/dir_draft_685915/hardlink_kilo_662149.bak
  FILE  (non-res)    Archive        503630 2026-05-16 16:40:13  testspecials2/dir_log_298284/dir_draft_685915/hardlink_output_218557.log
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:39:48  testspecials2/dir_log_298284/dir_draft_685915/hardlink_temp_776394.lnk
  FILE  (non-res)    Archive        144047 2026-05-16 16:39:04  testspecials2/dir_log_298284/dir_draft_685915/november_zulu_525323.json
  FILE  (non-res)    Archive        309729 2026-05-16 16:38:48  testspecials2/dir_log_298284/dir_draft_685915/sierra_backup_990618.md
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:56  testspecials2/dir_log_298284/dir_draft_685915/symlink_archive_261676.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:58  testspecials2/dir_log_298284/dir_draft_685915/symlink_backup_985310.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:04  testspecials2/dir_log_298284/dir_draft_685915/symlink_gamma_290081.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:45  testspecials2/dir_log_298284/dir_draft_685915/symlink_lima_722928.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:37:58  testspecials2/dir_log_298284/dir_draft_685915/symlink_yankee_303331.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:29  testspecials2/dir_log_298284/dir_draft_685915/symlink_zulu_286586.lnk
  FILE  (non-res)    Archive             0 2026-05-16 16:37:58  testspecials2/dir_log_298284/dir_draft_685915/tango_trace_182690.lnk
  FILE  (non-res)    Archive        299506 2026-05-16 16:40:16  testspecials2/dir_log_298284/dir_draft_685915/whiskey_foxtrot_656472.dat
  DIR   0x7cb        Directory             2026-05-16 16:40:47  testspecials2/dir_log_298284/dir_hotel_354514
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:15  testspecials2/dir_log_298284/dir_hotel_354514/archive_audit_948451.lnk
  DIR   0x7cf        Directory             2026-05-16 16:40:35  testspecials2/dir_log_298284/dir_hotel_354514/dir_draft_263211
  DIR   0x7c5        Directory             2026-05-16 16:40:24  testspecials2/dir_log_298284/dir_hotel_354514/dir_draft_263211/dir_papa_245702
  FILE  (non-res)    Archive        138851 2024-01-08 16:38:05  testspecials2/dir_log_298284/dir_hotel_354514/dir_draft_263211/dir_papa_245702/hardlink_quebec_163025.md
  FILE  (non-res)    Archive        502247 2021-09-05 16:40:29  testspecials2/dir_log_298284/dir_hotel_354514/dir_draft_263211/dir_papa_245702/papa_romeo_408020.dat
  FILE  (non-res)    Archive        230846 2026-05-16 16:40:43  testspecials2/dir_log_298284/dir_hotel_354514/dir_draft_263211/dir_papa_245702/whiskey_romeo_368520.ini
   ADS                                  47                      testspecials2/dir_log_298284/dir_hotel_354514/dir_draft_263211/dir_papa_245702/whiskey_romeo_368520.ini:hidden_3207
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:40:11  testspecials2/dir_log_298284/dir_hotel_354514/dir_draft_263211/symlink_data_642486.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:40:20  testspecials2/dir_log_298284/dir_hotel_354514/dir_draft_263211/symlink_sync_547958.lnk
  FILE  (non-res)    Archive        293997 2026-05-16 16:40:48  testspecials2/dir_log_298284/dir_hotel_354514/hardlink_output_748297.md
  FILE  (non-res)    Archive        409516 2026-05-16 16:37:59  testspecials2/dir_log_298284/dir_hotel_354514/hardlink_record_579332.cfg
  FILE  (non-res)    Archive         14860 2026-05-16 16:38:08  testspecials2/dir_log_298284/echo_delta_245447.xml
   ADS                                  47                      testspecials2/dir_log_298284/echo_delta_245447.xml:hidden_3196
  FILE  (non-res)    Archive        481353 2026-05-16 16:37:48  testspecials2/dir_log_298284/gamma_temp_938932.tmp
  FILE  (non-res)    Archive        423166 2026-05-16 16:38:00  testspecials2/dir_log_298284/hardlink_config_217238.json
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:18  testspecials2/dir_log_298284/hardlink_lima_770799.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:47  testspecials2/dir_log_298284/hardlink_oscar_160656.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:11  testspecials2/dir_log_298284/hardlink_output_798674.lnk
  FILE  (non-res)    Archive        198602 2026-05-16 16:38:00  testspecials2/dir_log_298284/hardlink_temp_915527.bin
  FILE  (non-res)    Archive        273371 2026-05-16 16:39:02  testspecials2/dir_log_298284/hardlink_whiskey_987832.cfg
  FILE  (non-res)    Archive        343899 2026-05-16 16:39:22  testspecials2/dir_log_298284/hardlink_zulu_445780.txt
  FILE  (non-res)    Archive        144047 2026-05-16 16:39:04  testspecials2/dir_log_298284/hardlink_zulu_454051.json
  FILE  (non-res)    Archive        433993 2026-05-16 16:40:14  testspecials2/dir_log_298284/india_romeo_106206.bak
  FILE  (non-res)    Archive        238244 2026-05-16 16:38:54  testspecials2/dir_log_298284/record_beta_561663.json
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:37  testspecials2/dir_log_298284/symlink_hotel_186892.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:53  testspecials2/dir_log_298284/symlink_log_904148.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:37:43  testspecials2/dir_log_298284/symlink_mike_662111.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:43  testspecials2/dir_log_298284/symlink_output_203335.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:49  testspecials2/dir_log_298284/symlink_yankee_956350.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:40:27  testspecials2/dir_log_298284/symlink_zulu_498964.lnk
  FILE  (non-res)    Archive        318948 2026-05-16 16:37:51  testspecials2/dir_log_298284/sync_sierra_408339.xml
  FILE  (non-res)    Archive        170052 2026-05-16 16:40:25  testspecials2/dir_log_298284/zulu_foxtrot_464678.xml
  FILE  (non-res)    Archive        359329 2026-05-16 16:39:16  testspecials2/dir_log_298284/zulu_romeo_832791.csv
   ADS                                  47                      testspecials2/dir_log_298284/zulu_romeo_832791.csv:hidden_2445
  DIR   0x781        Directory             2026-05-16 16:40:30  testspecials2/dir_oscar_397968
  FILE  (non-res)    Archive          6610 2026-05-16 16:40:45  testspecials2/dir_oscar_397968/alpha_echo_382340.dat
   ADS                                  47                      testspecials2/dir_oscar_397968/alpha_echo_382340.dat:hidden_8416
  FILE  (non-res)    Archive        469320 2026-05-16 16:40:02  testspecials2/dir_oscar_397968/archive_uniform_339976.xml
  FILE  (non-res)    Archive        204116 2026-05-16 16:40:09  testspecials2/dir_oscar_397968/audit_delta_498222.tmp
  DIR   0x7a1        Directory             2026-05-16 16:39:13  testspecials2/dir_oscar_397968/dir_india_406972
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:14  testspecials2/dir_oscar_397968/dir_india_406972/gamma_kilo_662684.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:44  testspecials2/dir_oscar_397968/dir_india_406972/hardlink_cache_809079.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:24  testspecials2/dir_oscar_397968/dir_india_406972/hardlink_output_246692.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:44  testspecials2/dir_oscar_397968/dir_india_406972/hardlink_tango_214459.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:25  testspecials2/dir_oscar_397968/dir_india_406972/index_india_307795.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:46  testspecials2/dir_oscar_397968/dir_india_406972/symlink_archive_836132.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:16  testspecials2/dir_oscar_397968/dir_india_406972/symlink_hotel_774915.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:24  testspecials2/dir_oscar_397968/dir_india_406972/symlink_romeo_942053.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:43  testspecials2/dir_oscar_397968/dir_india_406972/symlink_victor_347441.lnk
  DIR   0x7a3        Directory             2026-05-16 16:40:44  testspecials2/dir_oscar_397968/dir_oscar_522053
  DIR   0x7e4        Directory             2026-05-16 16:40:44  testspecials2/dir_oscar_397968/dir_oscar_522053/dir_audit_915467
  DIR   0x7d7        Directory             2026-05-16 16:40:47  testspecials2/dir_oscar_397968/dir_oscar_522053/dir_sync_436503
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:16  testspecials2/dir_oscar_397968/dir_oscar_522053/dir_sync_436503/hardlink_cache_780862.lnk
  FILE  (non-res)    Archive        166659 2026-05-16 16:38:20  testspecials2/dir_oscar_397968/dir_oscar_522053/dir_sync_436503/hardlink_india_396154.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:40:16  testspecials2/dir_oscar_397968/dir_oscar_522053/dir_sync_436503/symlink_beta_444840.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:40:47  testspecials2/dir_oscar_397968/dir_oscar_522053/dir_sync_436503/symlink_record_842863.lnk
  FILE  (non-res)    Archive        325627 2026-05-16 16:40:31  testspecials2/dir_oscar_397968/dir_oscar_522053/dir_sync_436503/whiskey_audit_192962.cfg
  FILE  (non-res)    Archive        503630 2026-05-16 16:40:13  testspecials2/dir_oscar_397968/dir_oscar_522053/hardlink_data_812074.log
  FILE  (non-res)    Archive          1108 2026-05-16 16:39:19  testspecials2/dir_oscar_397968/dir_oscar_522053/hardlink_draft_322147.bin
  FILE  (non-res)    Archive        170052 2026-05-16 16:40:25  testspecials2/dir_oscar_397968/dir_oscar_522053/hardlink_foxtrot_457455.xml
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:30  testspecials2/dir_oscar_397968/dir_oscar_522053/hardlink_foxtrot_491402.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:43  testspecials2/dir_oscar_397968/dir_oscar_522053/hardlink_lima_211638.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:46  testspecials2/dir_oscar_397968/dir_oscar_522053/hardlink_record_242304.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:36  testspecials2/dir_oscar_397968/dir_oscar_522053/symlink_archive_123149.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:40:03  testspecials2/dir_oscar_397968/dir_oscar_522053/symlink_data_379695.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:21  testspecials2/dir_oscar_397968/dir_oscar_522053/symlink_hotel_749904.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:39:15  testspecials2/dir_oscar_397968/dir_oscar_522053/symlink_tango_620207.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:31  testspecials2/dir_oscar_397968/dir_oscar_522053/symlink_temp_673265.lnk
  DIR   0x795        Directory             2026-05-16 16:40:37  testspecials2/dir_oscar_397968/dir_romeo_329803
  FILE  (non-res)    Archive        344617 2026-05-16 16:40:28  testspecials2/dir_oscar_397968/dir_romeo_329803/data_romeo_908795.dat
  FILE  (non-res)    Archive        252896 2026-05-16 16:38:09  testspecials2/dir_oscar_397968/dir_romeo_329803/delta_lima_895236.log
  DIR   0x783        Directory             2026-05-16 16:40:29  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776
  DIR   0x77c        Directory             2026-05-16 16:38:56  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646
  FILE  (non-res)    Archive         72269 2026-05-16 16:38:18  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/audit_log_322529.dat
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:45  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/cache_gamma_641927.lnk
  FILE  (non-res)    Archive        230268 2026-05-16 16:38:35  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/delta_india_262485.log
  DIR   0x799        Directory             2026-05-16 16:39:52  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/dir_echo_972255
  FILE  (non-res)    Archive        319510 2026-05-16 16:38:41  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/dir_echo_972255/cache_tango_191402.md
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:38:18  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/dir_echo_972255/hardlink_draft_267301.lnk
  FILE  (non-res)    Archive        191037 2022-10-13 16:40:23  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/dir_echo_972255/hardlink_log_887909.log
  FILE  (non-res)    Archive        240485 2026-05-16 16:38:38  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/dir_echo_972255/oscar_backup_931632.md
   ADS                                  47                      testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/dir_echo_972255/oscar_backup_931632.md:hidden_3754
  FILE  (non-res)    Archive        365676 2026-05-16 16:39:29  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/dir_echo_972255/sierra_foxtrot_400120.json
   ADS                                  47                      testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/dir_echo_972255/sierra_foxtrot_400120.json:hidden_2496
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:38:11  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/dir_echo_972255/symlink_archive_909364.lnk
  DIR   0x7a9        Directory             2026-05-16 16:38:19  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/dir_foxtrot_398588
  DIR   0x78d        Directory             2026-05-16 16:37:52  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/dir_index_575924
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:37:52  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/dir_index_575924/symlink_data_951676.lnk
  FILE  (non-res)    Archive         21031 2026-05-16 16:38:07  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/foxtrot_foxtrot_719125.xml
  FILE  (non-res)    Archive         88589 2026-05-16 16:40:09  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/hardlink_cache_647318.json
  FILE  (non-res)    Archive        146627 2026-05-16 16:38:33  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/hardlink_config_909188.dat
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:37:43  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/hardlink_output_468761.lnk
  FILE  (non-res)    Archive        293997 2026-05-16 16:40:48  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/hardlink_record_634135.md
  FILE  (non-res)    Archive         13403 2026-05-16 16:37:50  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/mike_log_661498.dat
  FILE  (non-res)    Archive        343899 2026-05-16 16:39:22  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/papa_sierra_191801.txt
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:37:43  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/symlink_delta_215767.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:37:45  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/symlink_index_717307.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:37:50  testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776/dir_alpha_968646/symlink_victor_739074.lnk
